날짜,기관합계,기타법인,개인,외국인합계
2004-06-21 00:00:00,59271109210 ,0 ,-116865964250 ,57594855040 
2004-06-22 00:00:00,39280343355 ,0 ,40977499295 ,-80257842650 
2004-06-23 00:00:00,-21645352020 ,0 ,-64067228380 ,85712580400 
2004-06-24 00:00:00,261439903760 ,0 ,-338830340410 ,77390436650 
2004-06-25 00:00:00,20298166005 ,0 ,-272977283860 ,252679117855 
2004-06-28 00:00:00,-69281546110 ,0 ,94028062140 ,-24746516030 
2004-06-29 00:00:00,220457177840 ,0 ,-87369073060 ,-133088104780 
2004-06-30 00:00:00,60348582455 ,0 ,-111174874445 ,50826291990 
2004-07-01 00:00:00,-11935781225 ,0 ,-13865669575 ,25801450800 
2004-07-02 00:00:00,-125057277560 ,0 ,202223984520 ,-77166706960 
2004-07-05 00:00:00,-93648390245 ,0 ,105634873570 ,-11986483325 
2004-07-06 00:00:00,64592621580 ,0 ,-80958458430 ,16365836850 
2004-07-07 00:00:00,27814025155 ,0 ,41048251485 ,-68862276640 
2004-07-08 00:00:00,-228390141880 ,0 ,273662377990 ,-45272236110 
2004-07-09 00:00:00,129606586700 ,0 ,-18530493760 ,-111076092940 
2004-07-12 00:00:00,-61344836600 ,0 ,-88391663950 ,149736500550 
2004-07-13 00:00:00,-61617823830 ,0 ,-7924099825 ,69541923655 
2004-07-14 00:00:00,-154000881660 ,0 ,126813496260 ,27187385400 
2004-07-15 00:00:00,20543327220 ,0 ,89999031530 ,-110542358750 
2004-07-16 00:00:00,-12474492390 ,0 ,-87304580265 ,99779072655 
2004-07-19 00:00:00,99518706875 ,0 ,-166533116875 ,67014410000 
2004-07-20 00:00:00,-186627133590 ,0 ,48176150990 ,138450982600 
2004-07-21 00:00:00,213330036440 ,0 ,-344705784140 ,131375747700 
2004-07-22 00:00:00,-172740241125 ,0 ,93314407805 ,79425833320 
2004-07-23 00:00:00,-95878033535 ,0 ,12686271525 ,83191762010 
2004-07-26 00:00:00,32578319460 ,0 ,-46544407120 ,13966087660 
2004-07-27 00:00:00,81010186855 ,0 ,-34504687415 ,-46505499440 
2004-07-28 00:00:00,45424347475 ,0 ,-176605782525 ,131181435050 
2004-07-29 00:00:00,-9504519140 ,0 ,9187747350 ,316771790 
2004-07-30 00:00:00,42911384500 ,0 ,-154185384190 ,111273999690 
2004-08-02 00:00:00,-168608080075 ,0 ,45396017525 ,123212062550 
2004-08-03 00:00:00,-9738897795 ,0 ,-119207602620 ,128946500415 
2004-08-04 00:00:00,-6175196165 ,0 ,-13227654645 ,19402850810 
2004-08-05 00:00:00,57061384060 ,0 ,-176595009840 ,119533625780 
2004-08-06 00:00:00,-54140849425 ,0 ,-67051140625 ,121191990050 
2004-08-09 00:00:00,147021903565 ,0 ,-88808264275 ,-58213639290 
2004-08-10 00:00:00,-37295179845 ,0 ,-100789672265 ,138084852110 
2004-08-11 00:00:00,-72104255195 ,0 ,-199584657740 ,271688912935 
2004-08-12 00:00:00,261270906990 ,0 ,-254004655370 ,-7266251620 
2004-08-13 00:00:00,-49161195705 ,0 ,-147251813515 ,196413009220 
2004-08-16 00:00:00,-49108105765 ,0 ,22381746265 ,26726359500 
2004-08-17 00:00:00,-23029459905 ,0 ,95092686745 ,-72063226840 
2004-08-18 00:00:00,105354170860 ,0 ,-44673947080 ,-60680223780 
2004-08-19 00:00:00,202313975285 ,0 ,-294554351435 ,92240376150 
2004-08-20 00:00:00,111712815785 ,0 ,-42608625585 ,-69104190200 
2004-08-23 00:00:00,9546779455 ,0 ,2671377455 ,-12218156910 
2004-08-24 00:00:00,14766786805 ,0 ,-52741819225 ,37975032420 
2004-08-25 00:00:00,60006759550 ,0 ,-126429953500 ,66423193950 
2004-08-26 00:00:00,-74028602585 ,0 ,-137380854715 ,211409457300 
2004-08-27 00:00:00,45746450835 ,0 ,-41856106335 ,-3890344500 
2004-08-30 00:00:00,-36820274075 ,0 ,-19220766920 ,56041040995 
2004-08-31 00:00:00,26967190800 ,0 ,62716454450 ,-89683645250 
2004-09-01 00:00:00,113733010155 ,0 ,-75954385255 ,-37778624900 
2004-09-02 00:00:00,-57582822425 ,0 ,-104546280985 ,162129103410 
2004-09-03 00:00:00,-72178101210 ,0 ,56952809680 ,15225291530 
2004-09-06 00:00:00,160614156895 ,0 ,-8075637520 ,-152538519375 
2004-09-07 00:00:00,-9397704905 ,0 ,3813432465 ,5584272440 
2004-09-08 00:00:00,-42186396170 ,0 ,-67206738880 ,109393135050 
2004-09-09 00:00:00,-663035246530 ,0 ,39931969155 ,623103277375 
2004-09-10 00:00:00,65996896225 ,0 ,-171557473045 ,105560576820 
2004-09-13 00:00:00,133015654110 ,0 ,-326638389745 ,193622735635 
2004-09-14 00:00:00,-50951050180 ,0 ,-99970029275 ,150921079455 
2004-09-15 00:00:00,18236848250 ,0 ,-4018039790 ,-14218808460 
2004-09-16 00:00:00,335457820550 ,0 ,-179860933660 ,-155596886890 
2004-09-17 00:00:00,29031268930 ,0 ,12410663360 ,-41441932290 
2004-09-20 00:00:00,102980767440 ,0 ,-61528163790 ,-41452603650 
2004-09-21 00:00:00,35817786170 ,0 ,-198211268030 ,162393481860 
2004-09-22 00:00:00,-135453916770 ,0 ,145155234520 ,-9701317750 
2004-09-23 00:00:00,28170607940 ,0 ,70718045035 ,-98888652975 
2004-09-24 00:00:00,61561469805 ,0 ,20396768970 ,-81958238775 
2004-09-30 00:00:00,144453794990 ,0 ,-26143528820 ,-118310266170 
2004-10-01 00:00:00,192664781270 ,0 ,-82368879470 ,-110295901800 
2004-10-04 00:00:00,340746532760 ,0 ,-533597781310 ,192851248550 
2004-10-05 00:00:00,70149217335 ,0 ,-236862830885 ,166713613550 
2004-10-06 00:00:00,94129483470 ,0 ,-140019066730 ,45889583260 
2004-10-07 00:00:00,27228588595 ,0 ,-38434457045 ,11205868450 
2004-10-08 00:00:00,88305861475 ,0 ,7279605925 ,-95585467400 
2004-10-11 00:00:00,64047845610 ,0 ,169186624400 ,-233234470010 
2004-10-12 00:00:00,-119970408695 ,0 ,297850613245 ,-177880204550 
2004-10-13 00:00:00,50713353130 ,0 ,184347385685 ,-235060738815 
2004-10-14 00:00:00,33308994485 ,0 ,170607700215 ,-203916694700 
2004-10-15 00:00:00,187081400535 ,0 ,199339908935 ,-386421309470 
2004-10-18 00:00:00,23392277035 ,0 ,67219344425 ,-90611621460 
2004-10-19 00:00:00,176320895745 ,0 ,-87425488555 ,-88895407190 
2004-10-20 00:00:00,1790316585 ,0 ,79676293725 ,-81466610310 
2004-10-21 00:00:00,-106804107685 ,0 ,143057869785 ,-36253762100 
2004-10-22 00:00:00,91973657675 ,0 ,-32519246095 ,-59454411580 
2004-10-25 00:00:00,-68499225445 ,0 ,154954871075 ,-86455645630 
2004-10-26 00:00:00,23554555655 ,0 ,76364937075 ,-99919492730 
2004-10-27 00:00:00,-38986164470 ,0 ,32450358785 ,6535805685 
2004-10-28 00:00:00,174420001355 ,0 ,-174839829455 ,419828100 
2004-10-29 00:00:00,116900371520 ,0 ,-106162803400 ,-10737568120 
2004-11-01 00:00:00,27547439555 ,0 ,-60077088295 ,32529648740 
2004-11-02 00:00:00,203734088435 ,0 ,-185799232610 ,-17934855825 
2004-11-03 00:00:00,72972578495 ,0 ,-127662931245 ,54690352750 
2004-11-04 00:00:00,44180164390 ,0 ,-68182075470 ,24001911080 
2004-11-05 00:00:00,199202519925 ,0 ,-190749020455 ,-8453499470 
2004-11-08 00:00:00,-128472810210 ,0 ,111893497970 ,16579312240 
2004-11-09 00:00:00,57300361413 ,0 ,35192065135 ,-92492426548 
2004-11-10 00:00:00,255032137490 ,0 ,-129431216530 ,-125600920960 
2004-11-11 00:00:00,57272125725 ,0 ,-135003093795 ,77730968070 
2004-11-12 00:00:00,319517858720 ,0 ,-360613978220 ,41096119500 
2004-11-15 00:00:00,-13960277625 ,0 ,-153809539405 ,167769817030 
2004-11-16 00:00:00,-18610833700 ,0 ,4625768465 ,13985065235 
2004-11-17 00:00:00,109290732020 ,0 ,-19449980925 ,-89840751095 
2004-11-18 00:00:00,-44803188865 ,0 ,32634274965 ,12168913900 
2004-11-19 00:00:00,-134408972160 ,0 ,122915251920 ,11493720240 
2004-11-22 00:00:00,-144316024540 ,0 ,252070226750 ,-107754202210 
2004-11-23 00:00:00,111943406235 ,0 ,51495213205 ,-163438619440 
2004-11-24 00:00:00,221703306420 ,0 ,-171136679710 ,-50566626710 
2004-11-25 00:00:00,78577518660 ,0 ,-49151166015 ,-29426352645 
2004-11-26 00:00:00,-22502991920 ,0 ,62859211070 ,-40356219150 
2004-11-29 00:00:00,-28799186690 ,0 ,122826211895 ,-94027025205 
2004-11-30 00:00:00,40789797870 ,0 ,-36353546940 ,-4436250930 
2004-12-01 00:00:00,88318803640 ,0 ,56136940270 ,-144455743910 
2004-12-02 00:00:00,265758917020 ,0 ,-260111674180 ,-5647242840 
2004-12-03 00:00:00,79716793670 ,0 ,58731937650 ,-138448731320 
2004-12-06 00:00:00,-107760713130 ,0 ,116090492680 ,-8329779550 
2004-12-07 00:00:00,-57397281910 ,0 ,62790661610 ,-5393379700 
2004-12-08 00:00:00,190874583950 ,0 ,-13175616600 ,-177698967350 
2004-12-09 00:00:00,198485693575 ,0 ,246294174965 ,-444779868540 
2004-12-10 00:00:00,50738906060 ,0 ,177682513430 ,-228421419490 
2004-12-13 00:00:00,226285591045 ,0 ,35819961905 ,-262105552950 
2004-12-14 00:00:00,84695703230 ,0 ,-34461725870 ,-50233977360 
2004-12-15 00:00:00,106531943860 ,0 ,-175397249380 ,68865305520 
2004-12-16 00:00:00,6325054845 ,0 ,-221700372035 ,215375317190 
2004-12-17 00:00:00,-21605632105 ,0 ,-57281587475 ,78887219580 
2004-12-20 00:00:00,84459964095 ,0 ,-79169453600 ,-5290510495 
2004-12-21 00:00:00,28561469650 ,0 ,-39575585600 ,11014115950 
2004-12-22 00:00:00,70201957565 ,0 ,-94221668605 ,24019711040 
2004-12-23 00:00:00,-26436176300 ,0 ,27911746780 ,-1475570480 
2004-12-24 00:00:00,75436519295 ,0 ,-71783929365 ,-3652589930 
2004-12-27 00:00:00,-106471219760 ,0 ,163081135260 ,-56609915500 
2004-12-28 00:00:00,72034793105 ,0 ,-78011545405 ,5976752300 
2004-12-29 00:00:00,124223416505 ,0 ,-153514011345 ,29290594840 
2004-12-30 00:00:00,159366956065 ,0 ,-250325093115 ,90958137050 
2005-01-03 00:00:00,-50707020270 ,0 ,-48767136705 ,99474156975 
2005-01-04 00:00:00,-33390590020 ,0 ,-6281882000 ,39672472020 
2005-01-05 00:00:00,-25601515545 ,0 ,1015680015 ,24585835530 
2005-01-06 00:00:00,-85214072360 ,0 ,85801605960 ,-587533600 
2005-01-07 00:00:00,-132100732285 ,0 ,114294374120 ,17806358165 
2005-01-10 00:00:00,-58959253690 ,0 ,14986691960 ,43972561730 
2005-01-11 00:00:00,68246933725 ,0 ,-64759024770 ,-3487908955 
2005-01-12 00:00:00,-98164555340 ,0 ,1556217940 ,96608337400 
2005-01-13 00:00:00,80194157360 ,0 ,-53319765495 ,-26874391865 
2005-01-14 00:00:00,202160298920 ,0 ,-391398381435 ,189238082515 
2005-01-17 00:00:00,-69499776520 ,0 ,-257804964840 ,327304741360 
2005-01-18 00:00:00,-61337320110 ,0 ,-43409239380 ,104746559490 
2005-01-19 00:00:00,-7884255400 ,0 ,33728161375 ,-25843905975 
2005-01-20 00:00:00,-40642189345 ,0 ,60508462695 ,-19866273350 
2005-01-21 00:00:00,167815722910 ,0 ,-16064461550 ,-151751261360 
2005-01-24 00:00:00,-83886438745 ,0 ,-40109747885 ,123996186630 
2005-01-25 00:00:00,-48101841340 ,0 ,7350506110 ,40751335230 
2005-01-26 00:00:00,116822984505 ,0 ,-186186003205 ,69363018700 
2005-01-27 00:00:00,15656474095 ,0 ,-41685410485 ,26028936390 
2005-01-28 00:00:00,75997803650 ,0 ,-1473111010 ,-74524692640 
2005-01-31 00:00:00,167011571680 ,0 ,-120210655420 ,-46800916260 
2005-02-01 00:00:00,-176871494980 ,0 ,81383033120 ,95488461860 
2005-02-02 00:00:00,-2835925245 ,0 ,36467265895 ,-33631340650 
2005-02-03 00:00:00,82212245075 ,0 ,-122376416905 ,40164171830 
2005-02-04 00:00:00,96870898510 ,0 ,-93798969680 ,-3071928830 
2005-02-07 00:00:00,9294861075 ,0 ,-188583836195 ,179288975120 
2005-02-11 00:00:00,-166621245010 ,0 ,66210520370 ,100410724640 
2005-02-14 00:00:00,126771491840 ,0 ,-218077012990 ,91305521150 
2005-02-15 00:00:00,-117493290770 ,0 ,12153927900 ,105339362870 
2005-02-16 00:00:00,-107300857610 ,0 ,-12236486360 ,119537343970 
2005-02-17 00:00:00,11333352525 ,0 ,-58720211625 ,47386859100 
2005-02-18 00:00:00,41153374610 ,0 ,-101126424300 ,59973049690 
2005-02-21 00:00:00,-527264647700 ,0 ,342477568190 ,184787079510 
2005-02-22 00:00:00,-149358200025 ,0 ,17739052785 ,131619147240 
2005-02-23 00:00:00,141108064990 ,0 ,-61486656110 ,-79621408880 
2005-02-24 00:00:00,113064898880 ,0 ,-104602270615 ,-8462628265 
2005-02-25 00:00:00,-15047653480 ,0 ,-131490146835 ,146537800315 
2005-02-28 00:00:00,-251910217995 ,0 ,-36472010215 ,288382228210 
2005-03-02 00:00:00,-278359518920 ,0 ,239853633165 ,38505885755 
2005-03-03 00:00:00,69466627135 ,0 ,77245984665 ,-146712611800 
2005-03-04 00:00:00,72425693265 ,0 ,-29603264020 ,-42822429245 
2005-03-07 00:00:00,-72507715485 ,0 ,82727986675 ,-10220271190 
2005-03-08 00:00:00,52504320500 ,0 ,43157940870 ,-95662261370 
2005-03-09 00:00:00,311406236805 ,0 ,-173907647485 ,-137498589320 
2005-03-10 00:00:00,-69939163405 ,0 ,234646700945 ,-164707537540 
2005-03-11 00:00:00,387664245925 ,0 ,-197152183375 ,-190512062550 
2005-03-14 00:00:00,-90433117415 ,0 ,119568711335 ,-29135593920 
2005-03-15 00:00:00,-239820130485 ,0 ,242777969665 ,-2957839180 
2005-03-16 00:00:00,273140223470 ,0 ,-70647118680 ,-202493104790 
2005-03-17 00:00:00,151809156825 ,0 ,-11636312145 ,-140172844680 
2005-03-18 00:00:00,275500441830 ,0 ,-191394046885 ,-84106394945 
2005-03-21 00:00:00,129426339065 ,0 ,-92418518015 ,-37007821050 
2005-03-22 00:00:00,125213331890 ,0 ,-10425158820 ,-114788173070 
2005-03-23 00:00:00,10894566500 ,0 ,88742189850 ,-99636756350 
2005-03-24 00:00:00,178649103840 ,0 ,51372555060 ,-230021658900 
2005-03-25 00:00:00,116383773805 ,0 ,-53580409855 ,-62803363950 
2005-03-28 00:00:00,208947086740 ,0 ,-94654013790 ,-114293072950 
2005-03-29 00:00:00,-115372190550 ,0 ,136417896080 ,-21045705530 
2005-03-30 00:00:00,150740873405 ,0 ,56842778625 ,-207583652030 
2005-03-31 00:00:00,44435143935 ,0 ,-65903206750 ,21468062815 
2005-04-01 00:00:00,150859476690 ,0 ,-161048370880 ,10188894190 
2005-04-04 00:00:00,-12476784115 ,0 ,5135334585 ,7341449530 
2005-04-06 00:00:00,92178576535 ,0 ,-59111773005 ,-33066803530 
2005-04-07 00:00:00,96359975085 ,0 ,-97870603745 ,1510628660 
2005-04-08 00:00:00,123657861650 ,0 ,-16795530240 ,-106862331410 
2005-04-11 00:00:00,-58415030205 ,0 ,73887011255 ,-15471981050 
2005-04-12 00:00:00,-79466316455 ,0 ,60505414155 ,18960902300 
2005-04-13 00:00:00,29204999800 ,0 ,11397298000 ,-40602297800 
2005-04-14 00:00:00,-522317679050 ,0 ,433990127400 ,88327551650 
2005-04-15 00:00:00,-177637446955 ,0 ,163256981355 ,14380465600 
2005-04-18 00:00:00,83916786525 ,0 ,-45025442845 ,-38891343680 
2005-04-19 00:00:00,-17420366070 ,0 ,61454701920 ,-44034335850 
2005-04-20 00:00:00,-127439873860 ,0 ,52053752530 ,75386121330 
2005-04-21 00:00:00,149551376260 ,0 ,-52208956660 ,-97342419600 
2005-04-22 00:00:00,55891038635 ,0 ,-127447081415 ,71556042780 
2005-04-25 00:00:00,108846609690 ,0 ,-61372528440 ,-47474081250 
2005-04-26 00:00:00,43428044900 ,0 ,-97679779400 ,54251734500 
2005-04-27 00:00:00,-101102313235 ,0 ,131687705925 ,-30585392690 
2005-04-28 00:00:00,90570024065 ,0 ,34849635205 ,-125419659270 
2005-04-29 00:00:00,167120546665 ,0 ,-80650623675 ,-86469922990 
2005-05-02 00:00:00,42939507795 ,0 ,-51252560745 ,8313052950 
2005-05-03 00:00:00,-21916430716 ,0 ,20762969670 ,1153461046 
2005-05-04 00:00:00,148084044777 ,0 ,-55010090485 ,-93073954292 
2005-05-06 00:00:00,35080091560 ,0 ,-168406026845 ,133325935285 
2005-05-09 00:00:00,-84143395715 ,0 ,-21609775015 ,105753170730 
2005-05-10 00:00:00,88146872990 ,0 ,-81873621880 ,-6273251110 
2005-05-11 00:00:00,-19162206020 ,0 ,-23176659230 ,42338865250 
2005-05-12 00:00:00,82883259440 ,0 ,-12751458390 ,-70131801050 
2005-05-13 00:00:00,3072868300 ,0 ,-8526813220 ,5453944920 
2005-05-16 00:00:00,95744971450 ,0 ,-75776997700 ,-19967973750 
2005-05-17 00:00:00,40014055390 ,0 ,-51469602740 ,11455547350 
2005-05-18 00:00:00,135412759810 ,0 ,-108307570370 ,-27105189440 
2005-05-19 00:00:00,364321368050 ,0 ,-351965214990 ,-12356153060 
2005-05-20 00:00:00,21627852250 ,0 ,-144618821420 ,122990969170 
2005-05-23 00:00:00,80768120835 ,0 ,-28524511015 ,-52243609820 
2005-05-24 00:00:00,105239690595 ,0 ,-55975461345 ,-49264229250 
2005-05-25 00:00:00,22345720 ,0 ,-103655589780 ,103633244060 
2005-05-26 00:00:00,151722931295 ,0 ,-4716932955 ,-147005998340 
2005-05-27 00:00:00,304395943543 ,0 ,-295796901070 ,-8599042473 
2005-05-30 00:00:00,49061991300 ,0 ,-97596539950 ,48534548650 
2005-05-31 00:00:00,102165818330 ,0 ,-110019224370 ,7853406040 
2005-06-01 00:00:00,49876992600 ,0 ,-75525006660 ,25648014060 
2005-06-02 00:00:00,-27316776200 ,0 ,-135978438170 ,163295214370 
2005-06-03 00:00:00,28323787375 ,0 ,-131872750475 ,103548963100 
2005-06-07 00:00:00,-61173941570 ,0 ,-10717892110 ,71891833680 
2005-06-08 00:00:00,239616544410 ,0 ,-164355058840 ,-75261485570 
2005-06-09 00:00:00,88599887255 ,0 ,-74732921470 ,-13866965785 
2005-06-10 00:00:00,79984840845 ,0 ,-52441791765 ,-27543049080 
2005-06-13 00:00:00,-14458750030 ,0 ,-17130636215 ,31589386245 
2005-06-14 00:00:00,75911649560 ,0 ,-42065306175 ,-33846343385 
2005-06-15 00:00:00,253470628375 ,0 ,-168819034535 ,-84651593840 
2005-06-16 00:00:00,126396554495 ,0 ,-89225480495 ,-37171074000 
2005-06-17 00:00:00,58940584935 ,0 ,-60191554850 ,1250969915 
2005-06-20 00:00:00,-25195967835 ,0 ,13089650525 ,12106317310 
2005-06-21 00:00:00,162277440695 ,0 ,-5408422305 ,-156869018390 
2005-06-22 00:00:00,190540105320 ,0 ,-64518364780 ,-126021740540 
2005-06-23 00:00:00,11981275720 ,0 ,-102873849385 ,90892573665 
2005-06-24 00:00:00,-32658497440 ,0 ,29676715130 ,2981782310 
2005-06-27 00:00:00,-147125765920 ,0 ,100250636760 ,46875129160 
2005-06-28 00:00:00,21860071110 ,0 ,-83567418190 ,61707347080 
2005-06-29 00:00:00,191110356665 ,0 ,-135494678605 ,-55615678060 
2005-06-30 00:00:00,141670895165 ,0 ,-185821414130 ,44150518965 
2005-07-01 00:00:00,-10988894415 ,0 ,-104263052265 ,115251946680 
2005-07-04 00:00:00,-75785160560 ,0 ,-32209676290 ,107994836850 
2005-07-05 00:00:00,-49737206120 ,0 ,-50444352040 ,100181558160 
2005-07-06 00:00:00,-46704528040 ,0 ,-29163791960 ,75868320000 
2005-07-07 00:00:00,73569545960 ,0 ,-154094269270 ,80524723310 
2005-07-08 00:00:00,-70334312815 ,0 ,-93993082435 ,164327395250 
2005-07-11 00:00:00,67043524565 ,0 ,-183669563945 ,116626039380 
2005-07-12 00:00:00,-176138204445 ,0 ,-128282385795 ,304420590240 
2005-07-13 00:00:00,64522647455 ,0 ,-137282254405 ,72759606950 
2005-07-14 00:00:00,49401272115 ,0 ,-216434817820 ,167033545705 
2005-07-15 00:00:00,-56620127565 ,0 ,-78693549985 ,135313677550 
2005-07-18 00:00:00,60151299685 ,0 ,43912715525 ,-104064015210 
2005-07-19 00:00:00,48013387605 ,0 ,-13991143105 ,-34022244500 
2005-07-20 00:00:00,3899868180 ,0 ,-166960706450 ,163060838270 
2005-07-21 00:00:00,-121952251920 ,0 ,77643331580 ,44308920340 
2005-07-22 00:00:00,264509236930 ,0 ,-181111785440 ,-83397451490 
2005-07-25 00:00:00,268696297435 ,0 ,-218505690785 ,-50190606650 
2005-07-26 00:00:00,17075116985 ,0 ,-85012523470 ,67937406485 
2005-07-27 00:00:00,42467253075 ,0 ,-31460257325 ,-11006995750 
2005-07-28 00:00:00,-53626668605 ,0 ,-61157077965 ,114783746570 
2005-07-29 00:00:00,3547289390 ,0 ,-71879361010 ,68332071620 
2005-08-01 00:00:00,-73430531180 ,0 ,-5721600380 ,79152131560 
2005-08-02 00:00:00,-18155854490 ,0 ,-74417905890 ,92573760380 
2005-08-03 00:00:00,-1230977810 ,0 ,-20676551990 ,21907529800 
2005-08-04 00:00:00,166586966530 ,0 ,-122014601640 ,-44572364890 
2005-08-05 00:00:00,228216417980 ,0 ,-177674853150 ,-50541564830 
2005-08-08 00:00:00,157668118155 ,0 ,-69906796440 ,-87761321715 
2005-08-09 00:00:00,107661178560 ,0 ,-7054670530 ,-100606508030 
2005-08-10 00:00:00,-69747626310 ,0 ,2214465410 ,67533160900 
2005-08-11 00:00:00,62502105470 ,0 ,-84350016070 ,21847910600 
2005-08-12 00:00:00,-35384269880 ,0 ,22897141780 ,12487128100 
2005-08-16 00:00:00,26964693325 ,0 ,24829528825 ,-51794222150 
2005-08-17 00:00:00,178440625340 ,0 ,19987996490 ,-198428621830 
2005-08-18 00:00:00,-15940544990 ,0 ,80055844285 ,-64115299295 
2005-08-19 00:00:00,33605035530 ,0 ,1685350510 ,-35290386040 
2005-08-22 00:00:00,310760296510 ,0 ,-165495439110 ,-145264857400 
2005-08-23 00:00:00,315695383155 ,0 ,37687380265 ,-353382763420 
2005-08-24 00:00:00,-274276813860 ,0 ,280546010350 ,-6269196490 
2005-08-25 00:00:00,189137606970 ,0 ,64645561520 ,-253783168490 
2005-08-26 00:00:00,72617210045 ,0 ,-44847821075 ,-27769388970 
2005-08-29 00:00:00,-73165065095 ,0 ,-12760184445 ,85925249540 
2005-08-30 00:00:00,-3437082210 ,0 ,42688700340 ,-39251618130 
2005-08-31 00:00:00,112247915395 ,0 ,-90816624525 ,-21431290870 
2005-09-01 00:00:00,135188371505 ,0 ,-216833064685 ,81644693180 
2005-09-02 00:00:00,144638482545 ,0 ,-275368511795 ,130730029250 
2005-09-05 00:00:00,-19419694132 ,0 ,-14390003100 ,33809697232 
2005-09-06 00:00:00,359768575985 ,0 ,-272506931535 ,-87261644450 
2005-09-07 00:00:00,164524478860 ,0 ,-211703773100 ,47179294240 
2005-09-08 00:00:00,64909601160 ,0 ,-66347773210 ,1438172050 
2005-09-09 00:00:00,108696445315 ,0 ,17266705130 ,-125963150445 
2005-09-12 00:00:00,-146175286950 ,0 ,-4320665330 ,150495952280 
2005-09-13 00:00:00,-128539715690 ,0 ,53725510590 ,74814205100 
2005-09-14 00:00:00,163919712940 ,0 ,-4927899790 ,-158991813150 
2005-09-15 00:00:00,-95774180380 ,0 ,145539465860 ,-49765285480 
2005-09-16 00:00:00,14187929580 ,0 ,113467184040 ,-127655113620 
2005-09-20 00:00:00,-46117725805 ,0 ,114957127005 ,-68839401200 
2005-09-21 00:00:00,-14180621555 ,0 ,-68053914705 ,82234536260 
2005-09-22 00:00:00,63929820495 ,0 ,57884204175 ,-121814024670 
2005-09-23 00:00:00,35342058373 ,0 ,182819703965 ,-218161762338 
2005-09-26 00:00:00,463844690890 ,0 ,-182119037590 ,-281725653300 
2005-09-27 00:00:00,96589317655 ,0 ,-33155742955 ,-63433574700 
2005-09-28 00:00:00,119925943905 ,0 ,-73305976330 ,-46619967575 
2005-09-29 00:00:00,153157324045 ,0 ,-101036721105 ,-52120602940 
2005-09-30 00:00:00,105678265635 ,0 ,-71750453585 ,-33927812050 
2005-10-04 00:00:00,312864817900 ,0 ,-91618496170 ,-221246321730 
2005-10-05 00:00:00,-207104785095 ,0 ,206684220095 ,420565000 
2005-10-06 00:00:00,-200795988225 ,0 ,408460859765 ,-207664871540 
2005-10-07 00:00:00,394616557280 ,0 ,22455098640 ,-417071655920 
2005-10-10 00:00:00,429902682640 ,0 ,-312227823780 ,-117674858860 
