date,주식형ETF설정액,주식형ETF해지액,주식형ETF증감,ETF제외주식형설정,ETF제외주식형해지,ETF제외주식형증감,단기금융설정,단기금융해지,단기금융증감,파생상품설정,파생상품해지,파생상품증감
2009-08-26,982,2467,-1485,3142,2161,-4113,"19,218","15,730","3,488",341,"1,181",-840
2009-08-25,687,3106,-2420,5270,4583,-6556,"8,603","16,954","-8,351",247,594,-347
2009-08-24,635,1428,-793,1926,1290,-1811,"8,524","15,764","-7,240",217,531,-314
2009-08-21,612,1220,-608,3356,2744,-3416,"7,969","12,794","-4,826",579,655,-76
2009-08-20,425,786,-361,910,484,-662,"7,601","15,877","-8,276",349,397,-49
2009-08-19,781,1023,-242,3910,3129,-2662,"8,289","10,360","-2,071",424,388,36
2009-08-18,1339,965,374,1260,-78,-581,"10,316","30,792","-20,476",411,"1,781","-1,369"
2009-08-17,642,1846,-1204,4902,4260,-4024,"10,773","11,548",-775,542,482,60
2009-08-14,488,1168,-679,1521,1033,-1491,"24,411","15,732","8,679",394,576,-181
2009-08-13,751,1318,-567,1570,819,-1256,"8,623","9,525",-901,469,235,234
2009-08-12,485,2063,-1578,2590,2105,-3859,"9,742","8,592","1,150",327,718,-391
2009-08-11,822,1322,-500,2609,1787,-2920,"18,790","26,486","-7,696",261,235,26
2009-08-10,408,1073,-664,1651,1243,-1546,"22,439","18,457","3,981",278,686,-408
2009-08-07,731,1061,-330,1887,1156,-1340,"15,228","21,304","-6,076",285,612,-327
2009-08-06,659,1410,-752,1707,1048,-2117,"8,105","20,478","-12,373",164,"1,000",-836
2009-08-05,546,1585,-1038,2511,1964,-3442,"9,838","15,133","-5,296",252,"1,412","-1,160"
2009-08-04,717,1685,-968,2350,1632,-2886,"38,286","18,561","19,725",174,617,-443
2009-08-03,406,1607,-1201,1801,1395,-2737,"14,720","18,915","-4,195",238,659,-421
2009-07-31,451,970,-519,1132,682,-1017,"12,631","25,552","-12,922",854,778,77
2009-07-30,412,1529,-1117,2064,1652,-2823,"11,916","29,695","-17,779",397,767,-370
2009-07-29,881,1672,-790,1953,1072,-1650,"9,283","24,218","-14,935",141,557,-416
2009-07-28,1357,1602,-245,1722,365,-867,"10,816","24,281","-13,465",193,268,-75
2009-07-27,683,1187,-505,1345,662,-736,"8,846","23,742","-14,895",276,"1,176",-900
2009-07-24,822,1431,-609,1558,736,-1728,"18,800","16,918","1,883",799,775,24
2009-07-23,637,1328,-691,1546,909,-100,"9,499","16,315","-6,816",263,396,-132
2009-07-22,624,1517,-893,1550,926,-210,"10,453","12,246","-1,794",115,680,-565
2009-07-21,683,1587,-904,1668,986,-1836,"13,221","14,724","-1,502",223,344,-121
2009-07-20,269,944,-675,1745,1476,-1764,"7,451","15,707","-8,256",381,819,-439
2009-07-17,553,1133,-580,1832,1279,-2117,"21,018","24,483","-3,464",267,825,-558
2009-07-16,527,615,-88,2618,2092,-1010,"25,106","12,999","12,107",330,728,-399
2009-07-15,535,507,28,2411,1875,270,"10,181","15,976","-5,795","1,364",440,924
2009-07-14,1024,399,624,1093,70,534,"23,090","17,710","5,380",416,381,35
2009-07-13,554,529,25,3014,2459,-2694,"10,466","10,732",-266,218,175,42
2009-07-10,206,853,-647,955,748,-1066,"21,438","14,277","7,161",286,262,24
2009-07-09,342,666,-323,926,584,-902,"16,618","16,480",138,517,507,9
2009-07-08,458,1029,-571,1507,1049,-1613,"9,380","9,713",-334,542,284,259
2009-07-07,687,1124,-437,1282,595,-1373,"13,798","15,494","-1,696",90,337,-247
2009-07-06,370,572,-202,1127,757,-922,"18,348","23,455","-5,107",324,413,-89
2009-07-03,248,548,-301,794,545,-594,"16,687","11,878","4,809","1,494",311,"1,183"
2009-07-02,483,775,-292,1199,716,-391,"61,264","17,694","43,570",561,528,33
2009-07-01,700,622,78,751,52,-333,"23,356","15,786","7,570",236,499,-264
2009-06-30,773,596,177,1054,280,-715,"21,429","51,860","-30,432",615,290,324
2009-06-29,669,519,150,586,-84,308,"12,559","52,348","-39,789",299,"1,132",-833
2009-06-26,1175,1031,144,1473,298,-914,"19,460","28,001","-8,541",200,398,-197
2009-06-25,942,851,91,1391,449,-602,"14,053","27,259","-13,206",440,486,-46
2009-06-24,1156,437,719,504,-653,294,"14,385","14,308",77,417,515,-98
2009-06-23,832,570,262,579,-253,-203,"12,477","20,398","-7,921",639,348,291
2009-06-22,543,390,153,534,-9,-249,"7,195","14,140","-6,945",125,343,-218
2009-06-19,645,359,286,456,-189,-14,"9,990","18,671","-8,681",350,397,-47
2009-06-18,440,415,25,771,331,-477,"12,636","13,920","-1,284",369,56,313
2009-06-17,497,413,84,743,246,-533,"23,928","13,403","10,525",218,302,-84
2009-06-16,882,612,269,1383,502,-805,"51,590","18,121","33,468",916,185,730
2009-06-15,393,819,-426,1615,1222,-1513,"10,637","17,207","-6,570",227,625,-398
2009-06-12,406,1021,-615,1061,655,-1274,"14,193","15,085",-892,455,547,-93
2009-06-11,499,784,-285,1011,512,-1169,"10,949","25,732","-14,784",322,279,43
2009-06-10,395,536,-142,826,431,-769,"10,474","14,738","-4,264",93,207,-114
2009-06-09,434,512,-78,1865,1431,-1196,"14,047","59,673","-45,626",124,148,-24
2009-06-08,625,332,293,2233,1608,-1682,"11,469","11,920",-451,80,167,-87
2009-06-05,688,524,164,1326,638,-832,"19,756","29,943","-10,188",610,338,273
2009-06-04,378,685,-307,2460,2083,-2548,"13,973","15,328","-1,355",109,265,-156
2009-06-03,300,1333,-1033,2675,2376,-3659,"14,506","14,907",-402,241,370,-130
2009-06-02,656,927,-272,3633,2977,-3723,"50,563","23,770","26,793",74,122,-48
2009-06-01,287,651,-364,1450,1163,-1124,"14,807","15,722",-915,287,675,-388
2009-05-29,471,2038,-1567,3580,3109,-4670,"16,340","41,824","-25,484","1,927",581,"1,346"
2009-05-28,552,3985,-3433,4990,4437,-8019,"14,484","19,990","-5,506",215,226,-11
2009-05-27,739,566,173,2517,1778,-1820,"11,948","20,177","-8,229",299,114,185
2009-05-26,1316,1125,191,2038,722,-1480,"17,579","25,434","-7,855",730,307,422
2009-05-25,538,709,-171,1120,582,-548,"11,675","13,851","-2,175",198,753,-555
2009-05-22,534,647,-113,1337,803,-1018,"11,709","12,631",-922,479,"1,842","-1,362"
2009-05-21,539,1629,-1090,2851,2312,-3898,"9,129","17,616","-8,487",325,617,-293
2009-05-20,290,1690,-1399,3490,3200,-4686,"11,940","13,397","-1,457",262,470,-207
2009-05-19,561,500,61,1342,781,-609,"39,152","30,031","9,121",376,880,-504
2009-05-18,563,1218,-655,4113,3549,-947,"13,590","12,365","1,224",393,565,-171
2009-05-15,512,511,0,1427,916,525,"37,380","23,942","13,437",573,299,275
2009-05-14,311,593,-283,848,536,165,"16,422","36,036","-19,614",176,214,-38
2009-05-13,536,538,-2,1889,1353,-1418,"19,041","13,808","5,233",110,395,-285
2009-05-12,843,689,154,1161,318,-567,"21,499","20,768",731,140,114,26
2009-05-11,389,737,-349,1776,1387,-677,"11,300","12,760","-1,460",165,682,-517
2009-05-08,556,817,-262,2189,1633,-1686,"25,060","22,123","2,937",209,838,-629
2009-05-07,754,1225,-472,1941,1188,-1183,"21,753","23,707","-1,954",176,496,-320
2009-05-06,812,1083,-271,1853,1042,-271,"32,026","11,959","20,067",124,360,-236
2009-05-04,564,754,-190,1336,771,2820,"16,433","20,543","-4,110",287,349,-62
2009-04-30,484,449,35,466,-18,147,"15,612","50,210","-34,598",509,"1,540","-1,031"
2009-04-29,865,658,207,812,-53,-592,"16,622","17,936","-1,314",180,828,-648
2009-04-28,1041,579,461,4334,3293,-3565,"18,021","19,262","-1,240",183,171,12
2009-04-27,599,665,-66,3842,3242,-2566,"16,671","20,611","-3,940","1,178",551,627
2009-04-24,332,1096,-764,2828,2496,-2804,"15,515","16,074",-559,168,811,-642
2009-04-23,609,798,-189,2031,1422,-1542,"10,775","20,159","-9,384",120,"1,315","-1,194"
2009-04-22,623,465,159,1415,792,-528,"13,373","10,190","3,183",119,414,-295
2009-04-21,807,510,297,2806,1998,-1373,"18,010","13,226","4,784",161,531,-370
2009-04-20,280,520,-240,1871,1591,-1606,"16,408","15,593",815,124,402,-279
2009-04-17,347,725,-377,2310,1962,-1598,"16,697","18,827","-2,131",265,"1,229",-964
2009-04-16,768,827,-59,3446,2679,-1963,"29,726","15,656","14,070",159,194,-36
2009-04-15,567,853,-286,1923,1357,-1444,"14,154","22,294","-8,139",298,110,188
2009-04-14,539,1213,-674,2262,1723,-1312,"24,315","18,809","5,505",115,726,-611
2009-04-13,581,833,-252,4922,4341,-3731,"14,398","18,218","-3,819",142,530,-387
2009-04-10,291,458,-167,1186,896,-840,"16,292","15,239","1,053",475,623,-148
2009-04-09,283,777,-494,1566,1283,-755,"18,526","20,204","-1,677",356,200,156
2009-04-08,311,839,-528,1593,1282,-1077,"16,398","13,648","2,750",313,107,206
2009-04-07,823,820,3,1606,783,-482,"17,661","24,503","-6,842",205,617,-412
2009-04-06,392,655,-262,1333,942,-88,"19,114","19,152",-38,75,553,-479
2009-04-03,270,537,-267,1786,1516,-461,"28,624","15,169","13,454",156,346,-190
2009-04-02,395,350,45,987,592,733,"58,713","21,877","36,836",651,144,508
2009-04-01,308,342,-34,723,415,765,"17,924","20,644","-2,720",109,161,-53
2009-03-31,835,311,523,1199,364,1325,"21,799","51,989","-30,190",209,380,-170
2009-03-30,420,944,-524,1765,1345,-858,"15,958","31,282","-15,324",127,326,-199
2009-03-27,495,565,-70,821,326,-480,"12,954","23,408","-10,455",129,444,-315
2009-03-26,545,1137,-592,1553,1008,-2031,"27,237","33,296","-6,059",140,374,-234
2009-03-25,324,547,-223,694,370,516,"11,287","12,742","-1,455",301,273,28
2009-03-24,474,473,1,791,317,451,"13,504","21,841","-8,338",650,130,520
2009-03-23,408,238,170,718,310,1274,"15,300","18,507","-3,207",60,753,-694
2009-03-20,164,237,-72,582,419,562,"16,198","20,382","-4,184",113,722,-609
2009-03-19,172,230,-58,456,284,1260,"12,121","13,934","-1,813",137,295,-158
2009-03-18,442,336,105,947,505,-319,"17,219","15,569","1,649",573,223,350
2009-03-17,473,375,98,792,319,346,"20,620","27,006","-6,386",61,484,-422
2009-03-16,199,290,-92,1118,919,2308,"26,013","12,961","13,052",207,835,-628
2009-03-13,308,437,-128,487,179,-601,"17,572","9,607","7,965",120,192,-72
2009-03-12,258,395,-137,426,168,-562,"19,270","16,111","3,159",223,"1,236","-1,014"
2009-03-11,393,343,51,1010,617,-255,"17,033","13,381","3,652",201,385,-184
2009-03-10,269,317,-48,521,252,279,"18,912","15,072","3,840",796,133,663
2009-03-09,213,268,-55,903,690,-549,"14,639","49,577","-34,938",122,560,-438
2009-03-06,427,262,165,711,284,357,"25,997","19,348","6,649",424,191,233
2009-03-05,430,301,129,308,-122,-172,"26,379","11,422","14,957",90,435,-344
2009-03-04,415,280,135,829,414,-181,"29,626","15,379","14,247",325,77,248
2009-03-03,874,256,618,987,113,40,"34,465","24,305","10,160",150,157,-6
2009-03-02,536,272,264,991,455,155,"28,738","30,119","-1,380",97,95,3
2009-02-27,508,261,247,989,481,-17,"31,610","53,666","-22,056",89,284,-195
2009-02-26,629,535,93,1317,688,-916,"14,355","21,450","-7,095",95,147,-52
2009-02-25,464,302,162,1169,705,-96,"15,199","17,214","-2,014",109,161,-53
2009-02-24,592,450,142,1137,545,-351,"30,772","24,077","6,695",317,90,227
2009-02-23,625,275,350,2050,1425,-870,"18,785","15,861","2,924",395,153,242
2009-02-20,316,618,-302,2541,2225,-2362,"22,232","22,257",-25,155,89,66
2009-02-19,393,254,140,1183,790,-728,"23,253","13,542","9,711",351,135,216
2009-02-18,399,411,-12,656,256,-361,"26,371","12,022","14,349",595,149,446
2009-02-17,589,448,141,1073,485,-279,"43,064","28,446","14,619",58,107,-48
2009-02-16,321,419,-98,4532,4211,-1298,"34,564","16,459","18,105",168,251,-82
2009-02-13,369,315,54,1368,999,-730,"17,425","10,615","6,810",161,135,27
2009-02-12,355,534,-179,640,285,-459,"20,646","11,289","9,357",427,234,193
2009-02-11,478,846,-369,1462,984,-1119,"15,000","7,305","7,694",68,213,-145
2009-02-10,375,916,-541,1544,1169,-1335,"33,269","11,719","21,550",53,155,-102
2009-02-09,268,671,-403,1436,1168,-1305,"13,899","16,784","-2,885",81,351,-270
2009-02-06,474,568,-94,828,354,-84,"19,996","9,641","10,356",572,374,198
2009-02-05,218,630,-412,2039,1821,-1648,"34,368","16,182","18,186",51,129,-79
2009-02-04,374,652,-277,2679,2305,-2226,"24,091","10,668","13,423",72,86,-14
2009-02-03,789,512,277,1757,968,-756,"36,234","15,555","20,679",729,100,629
2009-02-02,494,460,34,1166,672,-290,"28,760","17,722","11,038",354,127,227
2009-01-30,605,550,55,828,223,561,"35,186","40,088","-4,902",314,559,-245
2009-01-29,1122,408,715,3288,2167,-2171,"29,085","20,012","9,073",105,174,-70
2009-01-28,478,391,87,2200,1722,-1253,"17,411","28,747","-11,337",84,193,-109
2009-01-23,652,597,55,2517,1865,-1230,"19,891","30,279","-10,389",140,198,-58
2009-01-22,423,412,12,2657,2235,-954,"23,917","23,043",874,278,277,1
2009-01-21,478,308,170,716,238,-121,"24,476","19,918","4,558",200,312,-112
2009-01-20,380,455,-75,920,540,-459,"25,031","15,855","9,176",568,174,394
2009-01-19,387,213,174,2762,2375,-1870,"24,606","14,215","10,391",159,107,52
2009-01-16,522,281,241,1071,549,-187,"42,361","9,197","33,163",193,"1,093",-899
2009-01-15,243,344,-101,1361,1118,-706,"25,082","24,471",611,723,433,290
2009-01-14,423,264,159,889,467,-288,"23,469","10,512","12,957",250,118,132
2009-01-13,743,347,396,1347,604,268,"27,944","9,819","18,125",436,384,52
2009-01-12,230,350,-120,2990,2759,-176,"22,563","26,808","-4,245",184,535,-351
2009-01-09,183,570,-387,1404,1221,-1393,"25,306","30,354","-5,048",154,304,-149
2009-01-08,251,1154,-904,1548,1297,-1762,"23,771","10,580","13,191",70,180,-110
2009-01-07,454,977,-523,3852,3398,-4032,"26,938","8,805","18,134",955,173,783
2009-01-06,672,461,212,1052,380,-576,"59,958","11,420","48,538",80,262,-182
2009-01-05,415,387,27,744,329,172,"57,063","25,151","31,912",80,384,-304
2009-01-02,468,880,-412,1892,1424,-1813,"47,803","34,558","13,246",46,196,-150
2008-12-31,505,0,505,0,-505,505,"38,678","38,655",23,49,14,35
2008-12-30,1748,1522,227,1782,35,-1377,"50,185","53,230","-3,045","1,268",621,647
2008-12-29,1017,503,514,953,-65,-412,"25,122","33,718","-8,596",329,314,15
2008-12-26,318,559,-241,1368,1050,-771,"18,945","25,532","-6,588",244,246,-2
2008-12-24,478,523,-45,1199,721,-609,"17,356","12,215","5,142",394,219,174
2008-12-23,731,517,214,969,238,519,"28,765","23,515","5,250",402,420,-17
2008-12-22,323,587,-264,1038,715,1830,"15,752","14,348","1,405",257,452,-195
2008-12-19,1301,509,792,1202,-99,328,"17,416","17,875",-459,215,648,-433
2008-12-18,261,465,-204,1391,1131,-570,"13,276","14,815","-1,539",169,294,-124
2008-12-17,326,451,-125,755,429,971,"32,775","32,356",420,99,574,-475
2008-12-16,755,433,322,1170,416,-283,"48,917","28,155","20,761",104,541,-438
2008-12-15,417,333,84,2498,2081,915,"17,380","19,924","-2,544",192,295,-103
2008-12-12,382,512,-130,954,572,539,"20,262","15,065","5,197",66,240,-173
2008-12-11,523,745,-222,1483,961,-518,"14,372","9,433","4,939",172,332,-160
2008-12-10,265,466,-201,601,337,591,"22,946","10,297","12,648",72,561,-490
2008-12-09,398,603,-205,871,474,-930,"22,766","21,830",936,273,217,56
2008-12-08,595,323,272,994,398,-616,"24,601","8,382","16,219",128,218,-90
2008-12-05,301,313,-13,2091,1790,-1395,"24,138","15,028","9,110",168,169,-2
2008-12-04,374,438,-63,1026,653,-832,"17,684","18,883","-1,199",181,74,107
2008-12-03,307,288,19,874,567,-646,"24,393","11,823","12,569",356,92,263
2008-12-02,693,357,336,559,-134,240,"33,512","20,185","13,327",268,236,32
2008-12-01,301,419,-118,678,377,-662,"19,245","20,797","-1,553",121,238,-117
2008-11-28,1027,432,595,538,-489,368,"22,935","45,637","-22,702",125,251,-126
2008-11-27,510,505,5,861,351,-509,"12,985","16,085","-3,101",762,"1,431",-669
2008-11-26,698,488,209,1540,842,-1229,"13,858","12,258","1,600",196,252,-56
2008-11-25,784,477,307,1033,249,-507,"21,103","22,011",-908,79,210,-131
2008-11-24,479,690,-212,815,336,-736,"9,275","12,730","-3,455",284,325,-41
2008-11-21,1860,703,1157,1232,-629,215,"9,614","17,499","-7,885",439,345,94
2008-11-20,356,390,-35,1023,667,-766,"10,243","16,572","-6,330",60,143,-83
2008-11-19,263,488,-225,1131,868,-841,"15,461","9,935","5,526",63,519,-456
2008-11-18,469,431,38,1245,776,-872,"15,487","20,634","-5,147",82,123,-41
2008-11-17,433,425,8,961,528,-393,"23,278","20,072","3,206",108,125,-17
2008-11-14,314,453,-139,466,151,474,"22,040","14,810","7,230",139,103,36
2008-11-13,297,535,-239,726,430,-621,"23,425","6,898","16,527",114,311,-197
2008-11-12,359,471,-112,1039,679,-798,"28,766","5,613","23,154",256,124,132
2008-11-11,565,497,68,1076,511,-844,"14,160","14,903",-744,123,101,21
2008-11-10,589,236,353,387,-202,765,"24,002","14,526","9,476",148,119,29
2008-11-07,424,402,22,604,180,2,"19,873","10,704","9,170",189,211,-21
2008-11-06,664,377,287,464,-200,332,"18,470","7,574","10,895",132,671,-539
2008-11-05,727,289,438,443,-283,780,"21,882","9,895","11,988",101,157,-56
2008-11-04,736,542,194,988,252,-622,"24,126","13,671","10,454",100,302,-202
2008-11-03,635,408,226,738,103,-465,"15,998","17,245","-1,247",117,131,-14
2008-10-31,630,278,352,931,301,-95,"14,933","21,267","-6,333",203,139,64
2008-10-30,570,641,-71,1235,666,-1021,"19,671","23,574","-3,903",110,904,-795
2008-10-29,786,888,-103,1352,566,-926,"14,547","38,488","-23,941",552,"1,091",-539
2008-10-28,830,1307,-477,1670,840,-1728,"16,334","15,878",456,204,868,-663
2008-10-27,729,1805,-1076,3049,2320,-3499,"22,477","36,259","-13,782",330,506,-176
2008-10-24,385,1707,-1321,1834,1450,-2729,"8,629","19,134","-10,505",573,384,189
2008-10-23,565,642,-77,1124,559,-853,"7,521","16,749","-9,227",205,413,-208
2008-10-22,513,639,-125,671,159,245,"13,179","8,732","4,447",76,197,-121
2008-10-21,634,801,-167,1199,565,-473,"11,142","25,970","-14,827",315,192,123
2008-10-20,871,529,342,1175,304,-160,"24,933","15,069","9,865",205,551,-346
2008-10-17,617,715,-98,789,171,-31,"16,014","24,465","-8,452",188,495,-306
2008-10-16,542,667,-125,921,379,-604,"30,007","10,594","19,413",144,745,-601
2008-10-15,856,645,211,672,-184,903,"22,927","12,636","10,291",217,494,-277
2008-10-14,793,908,-115,908,115,-1003,"49,775","9,381","40,394",126,341,-216
2008-10-13,902,1172,-270,3856,2955,-2516,"20,792","12,114","8,677",339,"1,991","-1,651"
2008-10-10,531,1475,-944,2268,1737,-3067,"21,974","15,061","6,912",314,440,-125
2008-10-09,661,1800,-1139,1948,1287,-2516,"14,371","9,755","4,616",255,221,34
2008-10-08,419,1174,-755,1711,1292,-2353,"35,650","9,056","26,594",297,163,134
2008-10-07,1118,895,223,1073,-45,-558,"33,614","13,404","20,210",232,131,101
2008-10-06,764,421,343,2169,1404,-1669,"34,023","22,780","11,243",131,394,-264
2008-10-02,461,446,16,1885,1424,-1356,"43,806","13,499","30,308",844,181,663
2008-10-01,885,519,366,1598,713,-1111,"39,306","13,495","25,811",417,132,285
2008-09-30,988,693,295,862,-126,-370,"15,455","22,353","-6,898",616,710,-93
2008-09-29,1027,543,483,1196,169,197,"18,026","25,073","-7,047",221,422,-201
2008-09-26,706,886,-180,1087,381,1807,"11,183","17,782","-6,599",298,311,-13
2008-09-25,554,869,-315,908,354,225,"9,718","32,304","-22,586",181,222,-41
2008-09-24,489,847,-358,1053,564,-225,"8,399","11,025","-2,626",749,362,387
2008-09-23,824,1106,-281,1342,518,592,"15,130","14,708",422,"1,063",775,288
2008-09-22,715,1234,-520,1904,1188,-1772,"25,648","18,993","6,655",523,794,-271
2008-09-19,817,1279,-462,1885,1068,-2138,"16,973","27,230","-10,258",237,825,-588
2008-09-18,1193,866,327,1252,59,679,"28,326","20,804","7,522","1,226",792,434
2008-09-17,1486,1374,113,1633,146,-101,"44,471","29,927","14,544",222,712,-490
2008-09-16,932,304,628,11992,11059,-9912,"12,600","11,402","1,198",256,"6,141","-5,885"
2008-09-12,891,205,685,806,-85,2455,"16,922","9,172","7,750",329,"2,045","-1,716"
2008-09-11,851,456,395,3541,2690,-2886,"11,708","12,233",-524,252,452,-200
2008-09-10,972,588,383,3034,2062,-1823,"12,523","10,617","1,906",818,570,248
2008-09-09,883,523,360,2127,1243,-1147,"18,015","54,026","-36,010",262,825,-563
2008-09-08,991,547,444,2460,1469,-1797,"12,028","60,760","-48,732",428,939,-511
2008-09-05,1924,586,1338,947,-977,504,"22,576","23,794","-1,218",431,459,-28
2008-09-04,547,721,-174,724,177,129,"12,635","30,289","-17,654",471,"1,433",-963
2008-09-03,528,1162,-634,1180,652,-382,"10,785","17,397","-6,611",235,551,-316
2008-09-02,901,1043,-142,1061,161,-718,"13,640","16,842","-3,201",281,"1,077",-795
2008-09-01,982,865,117,1383,401,-986,"13,648","15,671","-2,023","2,148",369,"1,779"
2008-08-29,552,620,-68,679,127,1137,"29,760","19,867","9,893","3,118",638,"2,480"
2008-08-28,758,690,69,736,-22,252,"28,314","24,808","3,506",195,212,-17
2008-08-27,855,687,167,815,-41,-185,"20,434","31,899","-11,465","1,379",213,"1,165"
2008-08-26,999,797,203,893,-106,-251,"16,231","22,596","-6,365",841,434,407
2008-08-25,1285,1136,150,1514,229,-1124,"10,641","25,823","-15,182",480,361,119
2008-08-22,802,499,303,615,-187,479,"26,811","13,324","13,487","1,678",736,942
2008-08-21,1321,539,781,968,-353,227,"11,895","18,495","-6,599",608,742,-135
2008-08-20,943,569,374,1338,395,-647,"14,141","12,115","2,026",322,576,-254
