date,환율,거래량,기관합계,기타법인,개인,외국인합계,투자자예탁금,외국인_시가총액,외국인 비중,기간자금설정,기간자금해지,증감,유가증권신용거래융자
2014-01-06,"1,054.10","19,120",-114065235820,9047332945,52248089685,52769813190,"14,644,324","4,044,599",35.12,"64,759","16,378","48,381","2,303,168"
2014-01-07,"1,062.20","19,080",-46778327105,4707520950,-57234064085,99304870240,"14,144,128","4,050,518",35.07,"28,122","21,663","6,459","2,334,332"
2014-01-08,"1,067.90","21,445",-117487127616,7404691375,-51740176626,161822612867,"13,722,138","4,051,380",35.07,"25,760","14,990","10,771","2,332,819"
2014-01-09,"1,066.00","27,205",-271888511024,31571307520,171117924160,69199279344,"13,614,232","4,017,384",35.0,"16,753","14,407","2,346","2,330,594"
2014-01-10,"1,064.80","25,422",-143037310642,22753873050,178352645132,-58069207540,"13,804,380","3,995,669",34.95,"15,087","38,878","-23,791","2,329,775"
2014-01-13,"1,062.80","26,416",67311183283,1138887710,21603632842,-90053703835,"13,982,320","4,021,539",35.0,"18,051","25,473","-7,422","2,357,622"
2014-01-14,"1,056.50","24,125",-58276451348,16068296300,66820829668,-24612674620,"14,621,005","4,023,214",35.06,"19,979","19,476",503,"2,382,262"
2014-01-15,"1,058.40","24,795",-23989345733,6796185705,53866707636,-36673547608,"14,197,409","4,022,374",34.96,"42,692","29,361","13,331","2,391,343"
2014-01-16,"1,062.50","37,325",54995534803,-27343617575,-62788609548,35136692320,"13,704,489","4,030,457",34.96,"39,885","17,517","22,368","2,396,546"
2014-01-17,"1,064.20","25,706",337485319,22882978513,72457057710,-95677521542,"13,456,055","4,001,277",34.93,"19,971","18,071","1,900","2,407,382"
2014-01-20,"1,061.00","27,515",47896124861,8847742030,-30430775741,-26313091150,"13,475,769","4,022,865",34.96,"11,420","16,689","-5,269","2,399,678"
2014-01-21,"1,063.90","28,631",59236062814,9521447696,-54660801096,-14096709414,"13,622,068","4,045,962",34.97,"16,739","17,611",-871,"2,408,561"
2014-01-22,"1,064.20","23,631",49818769117,5693260630,-74965713516,19453683769,"14,082,570","4,058,984",34.97,"22,174","16,041","6,132","2,406,441"
2014-01-23,"1,068.40","22,246",-38840319013,-2217978290,199357748538,-158299451235,"13,960,070","4,005,041",34.89,"24,904","23,293","1,611","2,413,734"
2014-01-24,"1,071.90","27,512",-77613875151,15374491785,207370173979,-145130790613,"13,698,773","3,998,160",34.92,"23,681","23,914",-233,"2,401,061"
2014-01-27,"1,077.20","33,628",528203107376,4693910385,-2123398041,-530773619720,"13,986,279","3,933,944",34.91,"16,378","26,487","-10,109","2,420,666"
2014-01-28,"1,084.10","26,729",289167849511,5137824510,14545679272,-308851353293,"14,436,512","3,952,479",34.94,"24,936","33,291","-8,356","2,423,037"
2014-01-29,"1,079.20","21,312",180527181521,4883718398,-206699524213,21288624294,"14,105,551","3,995,599",34.88,"31,754","52,705","-20,951","2,409,653"
2014-02-03,"1,071.10","22,681",205206937424,-701948020,202093101461,-406598090865,"14,812,582","3,949,610",34.85,"35,772","22,952","12,819","2,393,285"
2014-02-04,"1,082.20","24,672",261780280282,28995241349,360855659597,-651631181228,"15,367,738","3,869,595",34.75,"55,719","26,934","28,786","2,357,296"
2014-02-05,"1,086.10","24,072",233954559110,600881045,44283735935,-278839176090,"14,836,413","3,879,801",34.75,"47,163","18,886","28,278","2,390,191"
2014-02-06,"1,079.50","25,520",190744737928,-7631337930,-68217314375,-114896085623,"14,163,832","3,917,908",34.78,"35,018","28,389","6,629","2,420,252"
2014-02-07,"1,076.40","27,015",-28490123017,-930676609,-132403416649,161824216275,"13,666,913","3,952,814",34.83,"36,538","34,523","2,015","2,395,810"
2014-02-10,"1,075.10","20,533",112583601667,4397420475,23841516647,-140822538789,"13,836,642","3,944,993",34.75,"33,333","23,741","9,592","2,380,229"
2014-02-11,"1,071.90","21,782",-57588522706,8274366915,-31417402702,80731558493,"14,066,665","3,971,955",34.82,"26,455","33,986","-7,531","2,375,818"
2014-02-12,"1,072.00","22,226",55332049828,-9601045895,-39107704323,-6623299610,"14,419,742","3,981,543",34.82,"34,385","25,104","9,280","2,386,995"
2014-02-13,"1,064.70","18,335",9252110375,6083646900,92265759935,-107601517210,"14,341,004","3,959,677",34.79,"37,648","16,465","21,183","2,393,609"
2014-02-14,"1,063.90","21,245",18583259151,4539274604,-25693287045,2570753290,"13,632,566","3,981,878",34.71,"39,129","34,410","4,719","2,407,095"
2014-02-17,"1,061.90","21,195",107434565151,1060917740,-132172560456,23677077565,"13,744,903","3,989,867",34.68,"21,409","14,049","7,360","2,409,909"
2014-02-18,"1,060.50","19,839",-27791784087,-6629808340,79475067270,-45053474843,"14,330,527","3,992,908",34.69,"23,128","37,848","-14,720","2,408,725"
2014-02-19,"1,064.10","20,835",-76041408948,10527745605,117595885498,-52082222155,"13,556,258","3,984,358",34.67,"43,563","25,197","18,367","2,410,224"
2014-02-20,"1,067.10","22,843",-20308266358,4624871180,189621690860,-173938295682,"13,624,565","3,950,516",34.59,"14,113","36,631","-22,518","2,418,607"
2014-02-21,"1,071.90","20,950",-38704296498,-3456361880,-273309518672,315470177050,"13,542,271","4,031,349",34.78,"16,216","15,872",344,"2,433,191"
2014-02-24,"1,073.10","19,177",-70358104076,-337446294,62880878504,7814671866,"13,706,130","4,014,394",34.79,"14,949","38,689","-23,741","2,447,774"
2014-02-25,"1,076.30","22,604",-33817246982,6152598410,-200868082163,228532730735,"13,901,437","4,050,219",34.83,"25,876","20,342","5,534","2,439,050"
2014-02-26,"1,070.60","20,484",109593240580,-2708727450,-167841123916,60956610786,"14,481,593","4,072,921",34.91,"22,800","35,420","-12,620","2,445,548"
2014-02-27,"1,069.90","19,814",-47439951522,-18767573119,-74593796428,140801321069,"14,307,767","4,096,793",34.96,"34,798","36,422","-1,624","2,439,029"
2014-02-28,"1,067.70","24,556",-155271681165,-46361731190,-32181581895,233814994250,"13,895,151","4,114,349",35.06,"33,458","48,923","-15,465","2,433,875"
2014-03-03,"1,066.20","22,031",-91403237681,4496445745,162799008256,-75892216320,"14,352,677","4,079,513",35.03,"20,770","60,457","-39,688","2,425,067"
2014-03-04,"1,071.90","19,761",-40284204708,15103643835,174598504049,-149417943176,"14,352,159","4,053,555",35.0,"37,461","43,859","-6,398","2,417,619"
2014-03-05,"1,072.00","19,481",67958100731,8744264361,-92326067864,15623702772,"14,214,068","4,094,212",35.03,"16,832","16,806",26,"2,428,719"
2014-03-06,"1,070.60","18,896",-105336528416,11059517425,9575787496,84701223495,"14,055,114","4,101,510",35.01,"16,576","29,229","-12,653","2,460,322"
2014-03-07,"1,067.40","22,467",-197196477217,9359263920,-12173712303,200010925600,"13,837,959","4,100,141",35.01,"25,516","55,396","-29,880","2,463,392"
2014-03-10,"1,062.60","20,769",-265883922921,-2481727358,301453684069,-33088033790,"14,707,113","4,061,553",35.03,"19,986","19,885",101,"2,465,027"
2014-03-11,"1,065.90","24,470",-80078078989,15045812350,107557641954,-42525375315,"14,707,827","4,078,191",35.01,"32,628","16,644","15,984","2,467,080"
2014-03-12,"1,064.80","31,649",-169406741046,-54729424304,488986413460,-264850248110,"13,960,260","4,011,035",34.99,"31,793","11,142","20,651","2,507,277"
2014-03-13,"1,069.20","25,632",258017861082,13377906484,225896648139,-497292415705,"14,423,809","4,001,965",34.88,"26,835","15,063","11,772","2,531,647"
2014-03-14,"1,067.40","25,133",226484360737,22405229130,227523763478,-476413353345,"13,724,778","3,960,259",34.79,"45,018","13,851","31,167","2,579,854"
2014-03-17,"1,072.00","21,215",170407028070,28124267860,29040025485,-227571321415,"14,084,814","3,966,065",34.72,"25,840","22,636","3,204","2,611,098"
2014-03-18,"1,069.90","27,059",203590421183,24548421590,-80212902873,-147925939900,"13,947,733","3,989,680",34.71,"38,058","12,211","25,847","2,621,690"
2014-03-19,"1,067.90","24,630",55507567372,26045869590,-14233750497,-67319686465,"13,981,649","3,979,466",34.68,"22,478","18,925","3,553","2,611,909"
2014-03-20,"1,070.70","21,632",-42634884916,13762859860,239757880821,-210885855765,"13,780,966","3,938,616",34.65,"29,917","21,125","8,792","2,610,453"
2014-03-21,"1,075.30","24,572",113907827519,-17663417770,-29364289528,-66880120221,"13,346,127","3,972,388",34.55,"20,510","24,222","-3,712","2,599,784"
2014-03-24,"1,080.30","22,573",51639372574,13237013010,-109684333669,44807948085,"13,423,210","3,994,125",34.56,"18,547","32,761","-14,214","2,620,333"
2014-03-25,"1,079.70","22,262",81223270858,17938016080,-11371620403,-87789666535,"13,676,214","3,968,999",34.43,"17,290","20,287","-2,997","2,618,372"
2014-03-26,"1,078.20","24,335",203188164580,20659177230,-300840116195,76992774385,"14,115,704","4,037,349",34.6,"26,991","21,041","5,951","2,607,842"
2014-03-27,"1,075.00","21,269",-40907952889,15381140025,-206559956024,232086768888,"13,500,446","4,085,326",34.7,"30,699","34,155","-3,456","2,593,906"
2014-03-28,"1,072.80","24,171",-71276172601,5069117656,-167369637005,233576691950,"13,954,831","4,095,165",34.71,"20,973","54,256","-33,283","2,566,145"
2014-03-31,"1,068.80","23,757",-103380701002,-28592376805,-185759778628,317732856435,"13,629,839","4,110,155",34.76,"32,578","74,683","-42,105","2,554,083"
2014-04-01,"1,066.10","20,818",-105746097390,938458620,-108943031195,213750669965,"15,221,523","4,119,499",34.74,"22,859","23,758",-899,"2,540,671"
2014-04-02,"1,060.50","21,781",-263194264043,-2564319010,-171585804945,437344387998,"13,924,680","4,137,841",34.81,"53,137","21,977","31,161","2,523,735"
2014-04-03,"1,057.00","22,208",-238619897478,11834442845,-128829274707,355614729340,"14,025,595","4,145,766",34.91,"24,008","27,808","-3,800","2,511,213"
2014-04-04,"1,058.10","21,266",-55007899038,11398675267,-70421939135,114031162906,"13,864,761","4,143,181",34.98,"17,359","25,419","-8,060","2,512,892"
2014-04-07,"1,056.10","18,237",-212828238194,-6129440133,57029615719,161928062608,"14,228,572","4,146,795",34.99,"13,126","16,126","-2,999","2,525,613"
2014-04-08,"1,053.40","21,484",21955596420,-5850907966,-91686721358,75582032904,"14,623,077","4,155,725",35.01,"18,570","22,426","-3,856","2,521,236"
2014-04-09,"1,053.60","23,083",67550047917,-19249993900,-408386199037,360086145020,"14,307,215","4,159,959",34.95,"16,542","16,998",-456,"2,525,760"
2014-04-10,"1,043.20","21,895",-128519388853,-12561769265,-165643589321,306724747439,"14,518,031","4,185,463",34.99,"13,447","32,391","-18,945","2,538,605"
2014-04-11,"1,036.00","20,457",-180765467120,-28036129417,89805575790,118996020747,"15,194,465","4,159,640",34.96,"21,017","19,723","1,294","2,510,326"
2014-04-14,"1,037.50","20,143",-13379893316,11078687049,7137165690,-4835959423,"15,702,524","4,159,499",34.98,"27,436","21,229","6,207","2,501,319"
2014-04-15,"1,038.90","19,145",-311026797439,2210267370,189107456624,119709073445,"15,498,801","4,157,603",35.03,"38,999","16,026","22,973","2,508,710"
2014-04-16,"1,041.20","22,433",-103388617199,247929619,58510798493,44629889087,"14,861,930","4,161,134",35.06,"36,911","19,663","17,248","2,512,902"
2014-04-17,"1,041.30","19,569",-164311953242,6435850383,-5510025669,163386128528,"14,978,641","4,159,502",35.06,"17,302","20,413","-3,111","2,533,278"
2014-04-18,"1,037.10","20,186",157041162980,3014633415,-276514164771,116458368376,"14,996,735","4,187,997",35.09,"17,053","25,552","-8,499","2,558,030"
2014-04-21,"1,037.20","20,122",-120673829379,1014917960,49551928149,70106983270,"14,999,375","4,179,994",35.11,"17,556","24,329","-6,773","2,551,418"
2014-04-22,"1,037.90","20,245",11286299201,-21718624838,-92233432878,102665758515,"14,912,442","4,189,489",35.11,"16,029","17,482","-1,453","2,533,138"
2014-04-23,"1,039.60","23,174",34288771679,-305337260803,19550295712,251498193412,"15,028,702","4,194,258",35.21,"13,519","27,267","-13,748","2,540,512"
2014-04-24,"1,039.50","22,792",-121112955871,294787840,50228318291,70589849740,"15,154,524","4,200,282",35.28,"13,309","23,613","-10,303","2,539,830"
2014-04-25,"1,038.30","20,177",-255637507016,19131537430,199922853611,36583115975,"15,375,517","4,144,859",35.28,"13,806","27,413","-13,606","2,536,832"
2014-04-28,"1,038.90","16,515",73775552208,3714050675,51136379517,-128625982400,"15,578,235","4,131,330",35.21,"16,273","23,725","-7,452","2,546,334"
2014-04-29,"1,037.10","17,164",88675103585,12709215180,57484657960,-158868976725,"15,489,636","4,107,290",35.1,"24,141","30,893","-6,752","2,550,774"
2014-04-30,"1,031.70","22,414",-20597808125,13337177860,88685707675,-81425077410,"14,884,890","4,099,326",35.1,"38,240","45,565","-7,324","2,553,272"
2014-05-02,"1,032.20","17,000",9610199132,9928498220,132041427733,-151580125085,"14,997,216","4,100,339",35.14,"20,337","23,281","-2,944","2,550,083"
2014-05-07,"1,031.20","18,964",61044413680,12911015470,252776095080,-326731524230,"15,405,973","4,060,149",35.15,"32,563","21,423","11,139","2,534,658"
2014-05-08,"1,025.60","21,894",39766050429,9260487755,162693393171,-211719931355,"15,850,813","4,083,833",35.14,"39,417","28,198","11,219","2,532,823"
2014-05-09,"1,023.50","20,110",46675583902,14093716668,-3931218600,-56838081970,"14,844,422","4,089,434",35.08,"54,829","32,258","22,571","2,548,561"
2014-05-12,"1,023.00","19,786",83529046018,13576130785,5763926032,-102869102835,"14,498,318","4,127,542",35.23,"30,275","29,895",380,"2,568,396"
2014-05-13,"1,025.00","23,832",132804763775,10257335910,-353593593263,210531493578,"14,786,113","4,172,132",35.28,"25,123","15,167","9,956","2,561,622"
2014-05-14,"1,022.90","22,916",155845125645,-8160799285,-492379122357,344694795997,"15,080,202","4,239,258",35.35,"28,035","25,981","2,053","2,569,487"
2014-05-15,"1,024.60","25,343",-153391140835,-18329453896,-197295628424,369016223155,"14,794,583","4,239,177",35.37,"42,508","19,651","22,857","2,541,403"
2014-05-16,"1,026.50","23,253",-471928300832,-13771024280,5561982367,480137342745,"14,775,623","4,253,788",35.43,"33,040","29,451","3,589","2,515,210"
2014-05-19,"1,025.80","25,860",-89734607780,-774995740,-90029589054,180539192574,"14,870,760","4,271,651",35.48,"22,415","23,323",-908,"2,509,281"
2014-05-20,"1,022.70","24,231",-230820709003,12052848035,-42506059538,261273920506,"15,362,460","4,271,345",35.54,"17,349","26,197","-8,848","2,528,745"
2014-05-21,"1,024.10","21,889",-141216518030,-9450751135,-37353282713,188020551878,"14,842,164","4,259,231",35.49,"27,216","27,386",-170,"2,535,879"
2014-05-22,"1,026.70","22,707",-48354080298,-5861061410,-234362335542,288577477250,"14,608,980","4,271,552",35.44,"14,386","19,031","-4,646","2,541,424"
2014-05-23,"1,025.20","23,916",-66373417610,-4764941320,-60952756387,132091115317,"14,533,045","4,270,918",35.43,"12,959","20,478","-7,519","2,544,238"
2014-05-26,"1,024.30","19,432",-75190255602,-2861067210,24769476046,53281846766,"14,799,070","4,247,179",35.37,"12,300","17,166","-4,865","2,530,477"
2014-05-27,"1,023.90","21,907",-87611275848,-5136834988,73739670075,19008440761,"15,355,913","4,218,472",35.35,"24,445","15,434","9,011","2,528,782"
2014-05-28,"1,023.40","20,746",66922919256,-1571951950,-173919847364,108568880058,"15,363,298","4,264,509",35.39,"22,373","28,055","-5,682","2,531,050"
2014-05-29,"1,022.60","22,608",-66001776447,-13138589340,-14664013124,93804378911,"15,128,748","4,271,195",35.5,"29,027","19,806","9,221","2,541,105"
2014-05-30,"1,021.60","24,265",32389074527,-141574655341,79856050804,29329530010,"14,754,713","4,227,382",35.45,"33,641","46,477","-12,836","2,531,605"
2014-06-02,"1,020.40","26,270",-161115947656,5441221998,-57491273876,213165999534,"15,442,704","4,257,732",35.57,"18,249","15,118","3,131","2,537,995"
2014-06-03,"1,023.60","26,174",-59649359046,-2898034611,44165601979,18381791678,"14,773,241","4,279,903",35.65,"37,355","19,554","17,801","2,527,056"
2014-06-05,"1,024.30","21,147",-434966206528,183326002990,186742132168,64898071370,"15,452,322","4,253,660",35.65,"16,209","16,416",-207,"2,503,583"
2014-06-09,"1,022.60","20,721",-4724846324,4517748973,-18783191038,18990288389,"14,649,192","4,225,408",35.54,"34,195","40,670","-6,475","2,497,732"
2014-06-10,"1,017.40","23,225",8354874269,1748906969,-222676724301,212572943063,"14,314,242","4,274,379",35.56,"16,146","28,273","-12,127","2,492,697"
2014-06-11,"1,016.50","23,472",-70949546,-17422887469,-127977004307,145470841322,"14,632,891","4,271,157",35.5,"19,452","15,626","3,826","2,487,841"
2014-06-12,"1,016.50","24,689",-159508785841,-3689370092,151957869853,11240286080,"15,302,007","4,259,769",35.47,"23,801","18,334","5,466","2,479,639"
2014-06-13,"1,017.50","22,059",-84991774925,-19637262938,359761583165,-255132545302,"15,399,299","4,195,843",35.32,"38,283","48,677","-10,394","2,474,479"
2014-06-16,"1,018.00","21,393",4444957774,-27599456224,-12195195233,35349693683,"14,842,656","4,204,596",35.35,"42,484","29,302","13,182","2,494,883"
2014-06-17,"1,019.50","23,279",-44446890320,1018315078,11728045030,31700530212,"14,373,716","4,223,075",35.35,"24,830","13,580","11,250","2,523,531"
2014-06-18,"1,022.10","21,002",-278632631660,2305246681,138918063153,137409321826,"14,183,476","4,196,832",35.34,"26,181","21,065","5,116","2,525,596"
2014-06-19,"1,023.10","25,178",60892506527,-30043326585,10422352342,-41271532284,"14,291,787","4,189,928",35.25,"20,388","23,554","-3,167","2,525,007"
2014-06-20,"1,018.30","21,991",76719132499,-253272800459,268293925530,-91740257570,"14,612,376","4,137,037",35.2,"18,883","37,050","-18,167","2,534,596"
2014-06-23,"1,019.60","22,138",141217945365,-15968913525,-125992451147,743419307,"14,653,985","4,164,707",35.3,"26,953","18,146","8,807","2,537,757"
2014-06-24,"1,018.40","25,061",227279881098,-685454464,-251860571858,25266145224,"13,944,999","4,215,427",35.38,"20,609","28,682","-8,072","2,563,891"
2014-06-25,"1,018.00","32,963",19991339636,-1136078775,4933010209,-23788271070,"14,181,769","4,193,279",35.38,"12,065","28,813","-16,748","2,545,109"
2014-06-26,"1,020.60","26,646",105835407417,-19299044639,-177823334591,91286971813,"14,830,835","4,223,930",35.4,"26,789","27,040",-250,"2,520,319"
